"code","iso","country","GHI.raw.1990","GHI.raw.1991","GHI.raw.1992","GHI.raw.1993","GHI.raw.1994","GHI.raw.1995","GHI.raw.1996","GHI.raw.1997","GHI.raw.1998","GHI.raw.1999","GHI.raw.2000","GHI.raw.2001","GHI.raw.2002","GHI.raw.2003","GHI.raw.2004","GHI.raw.2005","GHI.raw.2006","GHI.raw.2007","GHI.raw.2008","GHI.raw.2009","GHI.raw.2010","GHI.raw.2011","GHI.raw.2012","GHI.raw.2013","GHI.raw.2014","GHI.raw.2015","GHI.raw.2016","GHI.raw.2017","GHI.raw.2018","GHI.raw.2019"
703,"SVK","Slovakia",NA,NA,9.26025460377001e-07,8.74719916086294e-07,7.8563803085548e-07,7.60786193555878e-07,7.13701755668114e-07,6.6485497025914e-07,6.23623318458662e-07,6.08354938294007e-07,5.66052531801536e-07,5.88027650101415e-07,5.60253703670515e-07,5.33453934830017e-07,5.07162324199947e-07,4.74929438105168e-07,4.39538478106661e-07,3.77165764526961e-07,3.66053983799268e-07,3.60219969808428e-07,3.61633193764782e-07,3.39916071910417e-07,3.22245100471146e-07,3.19363022191824e-07,2.94487718032649e-07,2.89910863113146e-07,2.89415618016828e-07,2.91787830964485e-07,2.77706822019346e-07,2.54449515966336e-07
705,"SVN","Slovenia",NA,NA,NA,NA,NA,4.82021389708972e-07,4.77117342076865e-07,4.71644418271602e-07,4.43342048039703e-07,4.17331165733658e-07,3.87068280840412e-07,3.89907568511131e-07,3.8235464069458e-07,3.72924490017829e-07,3.63150636998332e-07,3.57117354285937e-07,3.43620396738128e-07,3.19136159198736e-07,3.22238566003053e-07,3.1584824237201e-07,3.11287369063872e-07,3.05042787964813e-07,3.06694913226831e-07,2.99775251668441e-07,2.66826931541092e-07,2.64423814631054e-07,2.57933267750121e-07,2.52161721650424e-07,2.40679076705361e-07,2.24542432643649e-07
90,"SLB","Solomon Islands",3.72008961165227e-07,3.70170631385885e-07,3.36919107884364e-07,3.39603102025587e-07,3.2690659578144e-07,3.11754538148913e-07,3.16798545769842e-07,3.28681696532712e-07,3.35582155086958e-07,3.40480564591183e-07,4.07300612144652e-07,4.54442433893449e-07,4.84008511320211e-07,4.72477018785017e-07,4.69815108346998e-07,4.57677132385413e-07,4.49040184631915e-07,4.44269678047205e-07,4.32193929377588e-07,4.32399748540993e-07,4.10777735243091e-07,3.99894915487701e-07,3.99878773386131e-07,4.01402905659628e-07,3.71665443883596e-07,3.45881194033585e-07,3.27229703066625e-07,3.14002083473714e-07,3.10027740575992e-07,3.75545040602882e-07
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0775893795011e-06,2.7632326291238e-06,3.18536121605218e-06,2.95300214445541e-06,2.60866378146971e-06,2.4692297241088e-06,2.45333970889619e-06,2.3812716776709e-06,2.27678713240114e-06
710,"ZAF","South Africa",1.22044211352288e-06,1.26155059575232e-06,1.21454774612031e-06,1.24112968087445e-06,1.25173976439086e-06,1.29015883680936e-06,1.25281874082701e-06,1.28151784487181e-06,1.25595528115361e-06,1.2218478506513e-06,1.24640563396906e-06,1.14234933661058e-06,1.08041674348168e-06,1.15013971280695e-06,1.1948961870099e-06,1.0977173044016e-06,1.09500733027327e-06,1.07319283372739e-06,1.08577135084376e-06,1.10235010329208e-06,9.92067277102642e-07,9.66610927002733e-07,9.31348394134945e-07,9.02804331488621e-07,9.27075104315423e-07,8.70420639499559e-07,8.74254110062954e-07,8.74467687968025e-07,8.42964176124934e-07,8.4627047071225e-07
410,"KOR","South Korea",5.81228665414947e-07,5.50527652244944e-07,5.46742243392663e-07,5.72958949078375e-07,5.54811649271204e-07,5.44701433100732e-07,5.42463182810761e-07,5.45133537010011e-07,5.04705093555499e-07,4.91828241091034e-07,4.95065542422999e-07,4.71891071977243e-07,4.53157189535838e-07,4.36445013150957e-07,4.27586386880651e-07,3.99568459792301e-07,3.81023706930084e-07,3.7847908168753e-07,3.74090308113174e-07,3.6932380266648e-07,3.81250768360164e-07,3.82820733624442e-07,3.74065583452047e-07,3.66488050387399e-07,3.56647667917161e-07,3.48622781781874e-07,3.52593210417307e-07,3.42981516629971e-07,3.40685932224721e-07,3.2296460166476e-07
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46278161573623e-06,3.47839732342856e-06,2.88439368264462e-06,2.98877184734936e-06,3.32070882424059e-06,4.42254590622681e-06,4.878350277344e-06,5.19478236386337e-06,4.48597973086149e-06
724,"ESP","Spain",2.80992149582697e-07,2.80978631219869e-07,2.83048564113194e-07,2.7184460670896e-07,2.79541059496059e-07,2.79528839127374e-07,2.69917312084424e-07,2.77225808382658e-07,2.74468936609267e-07,2.76967594981266e-07,2.72698221535396e-07,2.64341803499803e-07,2.67553132344366e-07,2.66463113495132e-07,2.69030958030676e-07,2.66936987832198e-07,2.53519808728261e-07,2.50562095221049e-07,2.32247669071083e-07,2.20381506021711e-07,2.11192288394615e-07,2.12267977658888e-07,2.13624731860949e-07,1.99963238792959e-07,1.96096165797493e-07,1.97129256717455e-07,1.87725703494134e-07,1.94151632298105e-07,1.85830035355179e-07,1.71684434866392e-07
144,"LKA","Sri Lanka",2.57178648557139e-07,2.42640036528808e-07,2.50136004611043e-07,2.35966892577373e-07,2.33223329168031e-07,2.24861135441617e-07,2.21880601892377e-07,2.14946143652336e-07,1.99016232855851e-07,2.033437953417e-07,2.05757033328179e-07,2.08875458107509e-07,2.09136192698845e-07,1.98998669273159e-07,1.96644428194037e-07,1.89459439511141e-07,1.75833723199501e-07,1.65117435999089e-07,1.63007190434587e-07,1.59797443176087e-07,1.52299869477816e-07,1.51589243170817e-07,1.44624846780572e-07,1.34307956464783e-07,1.38437369539635e-07,1.46152627569227e-07,1.47901581338695e-07,1.39320979663145e-07,1.3698843892098e-07,1.41283958703931e-07
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",1.24247260734723e-06,1.19364525496752e-06,1.21350907157125e-06,1.22507863551722e-06,1.32238628771529e-06,1.28147476167879e-06,1.25516939525769e-06,1.18671636843759e-06,1.16222991102012e-06,1.17492729328397e-06,1.1605577302639e-06,1.11557731691458e-06,1.09030374524221e-06,1.05476036359875e-06,1.05122393743704e-06,9.94098377424999e-07,9.11851300365098e-07,8.48390082662271e-07,7.93404862316456e-07,7.82161644415868e-07,7.57270086733772e-07,7.40110926388653e-07,7.7084578808393e-07,7.43954809646891e-07,7.01669773597152e-07,7.03399553771677e-07,6.82891549758636e-07,6.67519622115284e-07,6.5978369149744e-07,6.67285672738494e-07
740,"SUR","Suriname",5.54034782592898e-07,5.98128028568486e-07,6.24052596376679e-07,6.49822009783859e-07,6.27498274283207e-07,6.38712855027538e-07,6.45800380909737e-07,6.00132196884426e-07,5.82001961552577e-07,5.54037262757654e-07,5.33189520270799e-07,5.45756851955488e-07,3.88788310303184e-07,3.74499020008761e-07,3.52901243135703e-07,3.30947065419107e-07,3.37508880896998e-07,3.17937611075657e-07,3.35602241121644e-07,3.42438840736929e-07,3.64643982767646e-07,3.27253047995072e-07,3.59879405264112e-07,3.57890096527619e-07,3.69043950485063e-07,3.71309301422395e-07,3.48368080590285e-07,3.62171392483704e-07,3.81132296835537e-07,3.87746407691549e-07
752,"SWE","Sweden",2.7204452234967e-07,2.76201019325261e-07,2.71187399573376e-07,2.81688400346152e-07,2.83708632989449e-07,2.73122066527999e-07,2.71311187407152e-07,2.54766298145843e-07,2.44016497090444e-07,2.28396989947148e-07,2.14527740711068e-07,2.17285261527412e-07,2.30258850666076e-07,2.17516737796395e-07,2.09616337135676e-07,2.04838856058018e-07,2.0077725245214e-07,1.8830437396398e-07,1.87669773117447e-07,1.75762247404177e-07,1.88348111409483e-07,1.78645318157574e-07,1.66522694779094e-07,1.5764190332917e-07,1.50865547186414e-07,1.30305553930368e-07,1.41092999413292e-07,1.3053880164695e-07,1.22959775593868e-07,1.23345629480643e-07
756,"CHE","Switzerland",1.45727270680009e-07,1.4647550615808e-07,1.45798637230011e-07,1.38804956460727e-07,1.37984683673497e-07,1.31494520299471e-07,1.32374407806001e-07,1.32633881256785e-07,1.29384079963902e-07,1.24717331851169e-07,1.16330391188095e-07,1.24220594376126e-07,1.18846974540307e-07,1.1788329576921e-07,1.15479509897601e-07,1.15019039515534e-07,1.12293833502705e-07,1.00809808420474e-07,1.03287688822482e-07,1.07185607469337e-07,9.89834729449373e-08,9.32996648418796e-08,9.39262741218484e-08,9.71828609307277e-08,8.65862561399692e-08,8.54855072227154e-08,8.09580922839266e-08,8.0244489150719e-08,7.54853314056518e-08,7.51158871168707e-08
760,"SYR","Syria",1.10333244011395e-06,1.12835747360734e-06,1.00155112909207e-06,9.90291578978552e-07,9.62000378941655e-07,9.18683192126954e-07,9.03569653500829e-07,9.25724734309902e-07,9.16491526585579e-07,9.77873277676599e-07,9.56971408521931e-07,8.1744255746159e-07,6.4313350510016e-07,8.07397501706305e-07,7.14250521983484e-07,6.76341786388013e-07,6.67710213590375e-07,7.27217973982774e-07,6.83151507121269e-07,6.22672951051309e-07,5.98192994063699e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",4.27013734644623e-07,4.20079282101092e-07,4.08997185386243e-07,4.14909124361542e-07,3.97200540696158e-07,3.9002656952806e-07,3.85690133498299e-07,3.91156642352608e-07,3.93777630725414e-07,3.8554061250949e-07,3.93797904634095e-07,4.04380273397812e-07,4.0456964301032e-07,4.02158770642871e-07,3.9216769517663e-07,3.78800914142164e-07,3.50224673667702e-07,3.56793485350993e-07,3.34330543718908e-07,3.25062965690888e-07,3.16896713041753e-07,3.08799230952827e-07,2.91515583251783e-07,2.89446682193261e-07,2.83790751872648e-07,2.71639755358973e-07,2.80841364261382e-07,2.87348011727795e-07,2.77244754805811e-07,2.64307236934249e-07
762,"TJK","Tajikistan",7.35801272135967e-07,8.59255247057305e-07,1.28028343625021e-06,1.13941938958641e-06,1.08942402023765e-06,1.1945772057374e-06,1.36426881727367e-06,1.21625983505514e-06,1.13607008166269e-06,1.08116837366142e-06,9.63270664209079e-07,8.66164098041361e-07,7.2375581766564e-07,6.84964206604441e-07,6.96019371629898e-07,6.63038907586966e-07,6.67574631811429e-07,6.70750876032386e-07,6.37329598312135e-07,6.02310170602638e-07,5.75994333264699e-07,5.12656234790584e-07,5.25656319160307e-07,4.98380381835013e-07,5.46000698539047e-07,5.58987080299271e-07,5.83425781372533e-07,6.00015503111578e-07,5.27493340798184e-07,4.77924636151526e-07
834,"TZA","Tanzania",1.28323793453539e-06,1.27322722698904e-06,1.26637884972521e-06,1.27656359260832e-06,1.25441616132244e-06,1.31495873125569e-06,1.20986053207845e-06,1.1677550897118e-06,1.21936059342117e-06,1.20181308706997e-06,1.10847665557521e-06,1.08043875060561e-06,1.09923533227948e-06,1.1136292834342e-06,1.03232658654145e-06,1.02244354387344e-06,9.25052602889523e-07,9.04458155012721e-07,8.84812203996923e-07,8.50196982000293e-07,8.48660140331446e-07,8.22662496545209e-07,8.23095590200627e-07,8.07348977988142e-07,7.69925256167319e-07,7.55952999014032e-07,7.13228285606371e-07,6.60734426298168e-07,6.38096096496129e-07,6.21715791814558e-07
764,"THA","Thailand",4.81487864635723e-07,4.75574406046603e-07,4.61936926892505e-07,4.57627435398042e-07,4.46861071414434e-07,4.4801199264568e-07,4.51063669932451e-07,4.77858114013924e-07,4.7785677948162e-07,4.74126359196058e-07,4.6027068092307e-07,4.66224386079494e-07,4.54845344715215e-07,4.48958550667028e-07,4.44135990221585e-07,4.36483792483861e-07,4.22536404558607e-07,4.14104129433811e-07,4.0524919415219e-07,4.30539930724293e-07,4.22759679549252e-07,4.16212643849672e-07,4.0787559098005e-07,4.12080414364366e-07,3.98288561480353e-07,3.82638727304332e-07,3.69803495515593e-07,3.56658374269977e-07,3.44002785157411e-07,3.35598332857218e-07
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.81547967329179e-07,5.39874530287241e-07,5.78277933757283e-07,5.91649274287166e-07,8.43164602118717e-07,9.94646959636885e-07,1.30771351850156e-06,1.7510733963333e-06,1.59496934618561e-06,1.55672935185919e-06,1.28753155040615e-06,1.30795889947528e-06,1.24919105615797e-06,1.24884918243061e-06,1.26475047220286e-06,1.51443166952269e-06,1.27592568151329e-06,1.25859583200568e-06,1.28785959754038e-06,1.28166832733223e-06
768,"TGO","Togo",6.54415221902705e-07,6.6015837041666e-07,6.70852480285068e-07,8.05420308080344e-07,7.01743554939129e-07,6.70146851196916e-07,6.53805546501192e-07,5.72781625154761e-07,6.94203821736035e-07,7.25966116561097e-07,6.94317341304048e-07,6.46881265437775e-07,6.78574629989582e-07,7.01131378134748e-07,6.82743540198938e-07,8.21251263156646e-07,7.35189441475413e-07,7.19391597277255e-07,7.22860931281097e-07,8.40759594039515e-07,7.85273261804207e-07,7.826868413252e-07,6.98105135064596e-07,6.80229618400831e-07,6.4574925234066e-07,6.78702541349977e-07,6.65257882732299e-07,6.42914594397374e-07,6.45239241832088e-07,6.25757257619186e-07
776,"TON","Tonga",5.76344163642191e-07,5.91071065475618e-07,5.3110609699775e-07,5.48823739148598e-07,5.41389318025986e-07,4.99667757785282e-07,4.51141112397536e-07,4.92911421212033e-07,4.57746152712611e-07,4.90522908807397e-07,4.58952851603953e-07,4.28437931468499e-07,4.36671725552225e-07,4.55640336376029e-07,4.54844499546801e-07,4.6108927250653e-07,4.9081923142094e-07,4.5950800454453e-07,4.54354939546619e-07,5.00421856644755e-07,4.67495642335458e-07,4.13417217669063e-07,4.18837235528096e-07,4.30061982930652e-07,4.22009768533548e-07,4.32748814378844e-07,4.17030296651719e-07,4.47994685821016e-07,4.54210163408742e-07,5.48833595973899e-07
780,"TTO","Trinidad and Tobago",1.95353686266982e-06,1.90067116496985e-06,1.86071582656695e-06,1.74936140643838e-06,1.76903095337493e-06,1.6692182393301e-06,1.85672649724225e-06,1.74572648394272e-06,1.98749873068219e-06,1.88192788923778e-06,1.94440087155556e-06,2.0511179366282e-06,2.05586316643154e-06,2.05890303834776e-06,1.99768302373409e-06,2.11794129128335e-06,2.14286273938448e-06,2.13446412151569e-06,2.00970628595197e-06,2.13888357625824e-06,2.15938494802143e-06,2.1170817049581e-06,2.04927431000299e-06,1.99149690509365e-06,2.03531232211329e-06,1.95720792346111e-06,1.8649959445861e-06,1.94393753764126e-06,1.88373902534737e-06,1.95677443898762e-06
788,"TUN","Tunisia",5.00172544789878e-07,5.47072298490647e-07,5.0170579127764e-07,5.2000756332186e-07,4.85010323950319e-07,4.72540219625871e-07,4.73766826628698e-07,4.5400248720047e-07,4.60428687211749e-07,4.48160840935712e-07,4.5209650305998e-07,4.46879211650767e-07,4.39476114149573e-07,4.25195701175473e-07,4.16602558160352e-07,4.11317652750458e-07,4.00935229063384e-07,3.88975634282892e-07,3.89818816118377e-07,3.80406145576703e-07,3.91086046173487e-07,3.82110966033377e-07,3.80516052937504e-07,3.69188155253446e-07,3.64833408575867e-07,3.68601405704349e-07,3.59626094852881e-07,3.50388078615063e-07,3.04274291687733e-07,3.156497059626e-07
792,"TUR","Turkey",3.31183084321439e-07,3.30078864301026e-07,3.25421111489564e-07,3.06624242098277e-07,3.15512896934062e-07,3.14593786180117e-07,3.14984429266622e-07,3.08738575493828e-07,3.07669222616432e-07,3.1687864629172e-07,3.19470930771388e-07,3.14838428039729e-07,3.01734741502357e-07,2.99517636496656e-07,2.77079412197242e-07,2.64267239556017e-07,2.72386637559979e-07,2.7772382048321e-07,2.75833389224204e-07,2.94216518824246e-07,2.86268064946098e-07,2.75823671449729e-07,2.78008714136927e-07,2.58278953744468e-07,2.5931549483032e-07,2.47619737407442e-07,2.52413942608566e-07,2.53941457219973e-07,2.46101168200392e-07,2.36892170857601e-07
795,"TKM","Turkmenistan",2.8133473553617e-06,2.95397572939552e-06,2.77971461159382e-06,2.70428129043902e-06,3.11205350099881e-06,3.34107874492292e-06,3.04569360523635e-06,2.90769972561524e-06,2.95845633500765e-06,3.19027319167336e-06,3.37589153893055e-06,3.36096625542729e-06,3.64404244236667e-06,4.01039054267601e-06,3.89760371327073e-06,3.5275352721621e-06,3.29091485476053e-06,3.14573745336508e-06,2.8569200342119e-06,2.1961274446563e-06,2.20919662198104e-06,2.17734083163283e-06,2.08051153876299e-06,1.97038803136969e-06,1.81731805980529e-06,1.7520274043075e-06,1.62546212799345e-06,1.51019444587941e-06,1.5133033941716e-06,1.5150878429744e-06
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50355153622974e-07,2.53558837256194e-07,2.55108246748886e-07,2.46035537532232e-07,2.29687898419501e-07,2.2377184674623e-07,2.43923807434597e-07,2.38531781977073e-07,2.34729344334587e-07
798,"TUV","Tuvalu",6.53377688105501e-07,6.63358338821677e-07,6.48768159900128e-07,6.16820884177584e-07,5.64086106958128e-07,5.94809213964464e-07,6.32515763048012e-07,5.79866554991152e-07,5.03195908168795e-07,5.15472430057593e-07,5.20521463775108e-07,5.13853101264139e-07,5.89242767429027e-07,6.10378165289761e-07,6.20397868913484e-07,6.4648646601861e-07,5.21852172959366e-07,6.00770672603707e-07,5.60017211091653e-07,5.89061600482292e-07,5.00654250647233e-07,4.69395854067732e-07,5.93422775328595e-07,5.69637460620466e-07,5.65658229717676e-07,5.21566715046844e-07,5.08186948660163e-07,4.90042501993889e-07,4.86496696863487e-07,5.37218379020725e-07
800,"UGA","Uganda",1.17042712496735e-06,1.13466999203284e-06,1.11410393003343e-06,1.04319488340401e-06,9.93862619005674e-07,9.22108168624117e-07,8.67790876283742e-07,8.57356890208292e-07,8.65570885375036e-07,7.90791636936668e-07,7.89704608561315e-07,7.65816746691956e-07,7.26887796481454e-07,7.35493968400585e-07,6.92611957750455e-07,7.05246026097509e-07,6.09693246320986e-07,6.19720406686154e-07,6.90814726147782e-07,6.54173604996506e-07,6.57465752470129e-07,6.06857065214852e-07,6.0762691898111e-07,5.90851634247426e-07,5.76814596272414e-07,5.68372873401896e-07,5.70457953582921e-07,5.70059405670221e-07,5.44172282611009e-07,5.14899173779013e-07
804,"UKR","Ukraine",1.06141957953576e-06,1.09539518985611e-06,1.24893960194496e-06,1.27545778523202e-06,1.38452026067732e-06,1.59630749034081e-06,1.60482132559233e-06,1.43956520948796e-06,1.41417023314269e-06,1.42537273140213e-06,1.31947834751793e-06,1.19594780964945e-06,1.12803044426378e-06,1.11604759346648e-06,9.66119101727797e-07,9.19173617193109e-07,8.25288384010186e-07,7.62244364871967e-07,7.24727089234508e-07,7.21123429230171e-07,7.82988668902156e-07,7.23989631447076e-07,7.37038575290475e-07,6.91610977982899e-07,6.30296757319197e-07,6.21998386001288e-07,6.04859683165202e-07,5.45410003313354e-07,5.45541140693327e-07,5.08322137678303e-07
784,"ARE","United Arab Emirates",3.85958566485589e-07,4.20646835337839e-07,4.14683953910086e-07,4.66547056110319e-07,4.64946010020769e-07,4.3515743474644e-07,4.29717259457943e-07,3.87480595667419e-07,4.07401782635673e-07,3.88233083883813e-07,4.62429356348727e-07,4.27252996388371e-07,3.64779997166699e-07,4.01931395439302e-07,3.82164712756057e-07,3.75808255260356e-07,3.61216045675622e-07,3.75655448253447e-07,4.08588867399173e-07,4.56171753700288e-07,4.35532270119227e-07,4.40092230865764e-07,5.15954559625487e-07,5.04239876803241e-07,4.75848609903999e-07,4.97533987585796e-07,4.6854919205832e-07,3.93502807108888e-07,3.87001314947183e-07,3.81452792379941e-07
826,"GBR","United Kingdom",4.48939427065181e-07,4.61848528276385e-07,4.48463602920515e-07,4.24838567309455e-07,4.09423611425643e-07,3.97990371608283e-07,3.93568422436276e-07,3.60998829044142e-07,3.47204119342627e-07,3.27504380963431e-07,3.16178470879106e-07,3.06997476866107e-07,2.91820402982519e-07,2.86142733170986e-07,2.77229604143481e-07,2.67836180507848e-07,2.58134838671335e-07,2.46356348904589e-07,2.42499246897155e-07,2.31325922335921e-07,2.33106847144945e-07,2.12242892428204e-07,2.1647079747061e-07,2.07454783370991e-07,1.8890589436606e-07,1.79373479474446e-07,1.67803068307147e-07,1.60570173061407e-07,1.56706019087805e-07,1.49170639561077e-07
840,"USA","United States of America",6.06853652887716e-07,6.05867318364045e-07,5.95315675889064e-07,5.89686845542787e-07,5.76005590843057e-07,5.63958686842827e-07,5.52865056112139e-07,5.40530096395282e-07,5.19957242914307e-07,5.0356541303148e-07,4.97633162944052e-07,4.82563553014991e-07,4.77383030158741e-07,4.6711184277205e-07,4.55946485822035e-07,4.43653063082793e-07,4.27349106119837e-07,4.2682329637393e-07,4.18294826025631e-07,4.05395518808868e-07,4.0537973915566e-07,3.92894748577565e-07,3.72715161083406e-07,3.70540763057132e-07,3.65684537547781e-07,3.49542106589896e-07,3.35853550310367e-07,3.27290465447333e-07,3.26281939823332e-07,3.1250446210995e-07
858,"URY","Uruguay",8.47737006294104e-07,8.66570110122629e-07,8.50863394314155e-07,8.30853099322363e-07,7.67365046483457e-07,7.85252339470866e-07,7.76794463033995e-07,7.08481287075613e-07,6.67352845143115e-07,7.02416532455941e-07,6.72371974337777e-07,6.96297387129246e-07,7.6230565114742e-07,7.78060344136931e-07,7.83643629612331e-07,7.36963896741312e-07,7.48969025210158e-07,6.82125640332965e-07,7.12859872013064e-07,6.75414833054656e-07,5.84468140475805e-07,5.76300833928477e-07,5.68932104628743e-07,5.34511266888281e-07,5.29177104915201e-07,5.33712515698241e-07,5.30778669964144e-07,5.1361101877713e-07,5.33553196828198e-07,5.39117181210755e-07
860,"UZB","Uzbekistan",2.50761930267507e-06,2.5001921522315e-06,2.53141899913107e-06,2.69621028538166e-06,2.78245189549584e-06,2.74928653735633e-06,2.79222280544898e-06,2.71238909162433e-06,2.79901139314094e-06,2.70375354231522e-06,2.63466875089506e-06,2.61557836918503e-06,2.67582450459246e-06,2.51957001149541e-06,2.32785454681036e-06,2.14184175658824e-06,2.06316377756819e-06,1.844876172658e-06,1.78835210164338e-06,1.45958658865294e-06,1.3591549151145e-06,1.36849676247138e-06,1.32187195486823e-06,1.17365626664504e-06,1.06802758103718e-06,9.87710681977936e-07,9.47641155537868e-07,9.11609343634885e-07,8.93487635004132e-07,8.5173319747157e-07
548,"VUT","Vanuatu",1.09787386560206e-06,1.09675586957738e-06,1.11116537906539e-06,1.16672838241786e-06,1.08245309241599e-06,1.08551177604842e-06,1.1033494530958e-06,1.05174242256858e-06,1.03837209413634e-06,1.05398013331167e-06,9.59691988741532e-07,9.59468853679198e-07,1.00620363171616e-06,1.0026793985815e-06,9.31675335991988e-07,9.06457134976247e-07,8.34269610469546e-07,1.00824141839775e-06,9.63752641635723e-07,9.24257073203378e-07,9.31402561319565e-07,9.39031963201935e-07,9.17775111665826e-07,9.07653296004453e-07,9.54216087709128e-07,9.31116883967229e-07,9.06550303684801e-07,8.53096242890962e-07,8.40382998779172e-07,8.83130191570062e-07
862,"VEN","Venezuela",5.98040337534226e-07,5.24813543818315e-07,4.68814141935129e-07,5.13592211247154e-07,5.41757464585899e-07,5.54172525738636e-07,5.39020117713478e-07,5.42705888572818e-07,6.53456312960253e-07,7.11113760674392e-07,6.20767396980378e-07,6.5246313573195e-07,7.59875471228247e-07,8.2539347532852e-07,6.08227999875915e-07,5.735001955781e-07,5.23423680990104e-07,4.51420405629981e-07,4.56607748422749e-07,4.77000502805181e-07,5.12608393278738e-07,4.59071830912713e-07,4.90810634491813e-07,4.67632433027045e-07,4.79547361277586e-07,4.7856476647179e-07,5.51023765133763e-07,5.91425237692752e-07,6.70278311869044e-07,9.58225988637548e-07
704,"VNM","Viet Nam",8.03010040488799e-07,7.92395883181815e-07,7.50244042510075e-07,7.23325770569581e-07,7.15387389413727e-07,6.87345525187791e-07,6.78026200984767e-07,6.80437703088336e-07,6.76410842452146e-07,6.68777484659084e-07,6.55681378357794e-07,6.3850433915309e-07,6.43223085639517e-07,6.40386370359639e-07,6.58398179519597e-07,6.44127514148836e-07,6.1714965953255e-07,5.90026528672291e-07,5.83804126887068e-07,5.96404216217207e-07,5.93700002033141e-07,5.85636105867584e-07,5.44417803408773e-07,5.37779019262907e-07,5.43885120387367e-07,5.51220379491494e-07,5.15893361297418e-07,4.94689743482184e-07,5.17715484392876e-07,5.42279877606563e-07
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",5.19931039936858e-07,4.75253608062754e-07,4.56398204978237e-07,4.30157823244102e-07,4.47081652751529e-07,4.34186963390236e-07,4.30017721339479e-07,4.32846649198757e-07,4.2348019159445e-07,4.55713444990825e-07,4.64022005712184e-07,4.61632914877915e-07,4.40662629333697e-07,4.81499673679068e-07,4.82873728809323e-07,5.03902171339003e-07,5.49925321297661e-07,5.37456650255371e-07,5.04824636862343e-07,5.22192636076236e-07,5.00291476988491e-07,5.25482670545992e-07,4.92840384740166e-07,5.57150265773365e-07,5.32340294967722e-07,4.60933145840904e-07,4.44760315340603e-07,4.68355252119198e-07,5.6139557050728e-07,5.85702828321322e-07
894,"ZMB","Zambia",1.63363476786828e-06,1.64742730123562e-06,1.68130903603497e-06,1.57998032801143e-06,1.70925413166464e-06,1.63201240721052e-06,1.4389419026906e-06,1.43627113881828e-06,1.53017786051649e-06,1.37841671825142e-06,1.28728348882169e-06,1.25102569476068e-06,1.29849654506432e-06,1.31022018835328e-06,1.22907523578718e-06,1.19233406041803e-06,1.025325866794e-06,9.57763173654775e-07,9.00875456339278e-07,8.04327647343292e-07,7.88157819455505e-07,7.35968744670475e-07,7.56983163698315e-07,7.38410175476207e-07,7.06969443299752e-07,7.00518011716047e-07,6.77704028315612e-07,6.65874229122407e-07,6.47818436757339e-07,6.53649165462119e-07
716,"ZWE","Zimbabwe",8.98360250637213e-07,8.26963668313913e-07,9.56321163940388e-07,8.61539458167309e-07,8.38548622818307e-07,7.74644286037125e-07,7.51723530030846e-07,7.12759379156628e-07,7.0665015205049e-07,7.64589529647108e-07,7.28019031321588e-07,6.96792918697281e-07,7.1460314861578e-07,8.10485752459645e-07,8.33663782071107e-07,9.34979136734598e-07,9.39409420487817e-07,9.70186116970932e-07,1.08109570025774e-06,9.12591996000492e-07,8.7217785999188e-07,8.27302471449849e-07,6.49248326572527e-07,7.19734788228089e-07,6.83374451910179e-07,7.00806579220524e-07,6.39441395974761e-07,6.15011029678314e-07,6.13061076820208e-07,6.74260692732257e-07
